#date,problem,instance,method,rand_seed,target,use_target,objective,time_limit,nb_max_iterations,initialization,nb_iter_local_search,max_time_local_search,local_search,adaptive,window_size,coeff_exploi_explo,simulation,O_time,P_time
#2022-10-11 17:30:58,wvcp,R75_9gb,local_search,0,396,false,reached,3600,9223372036854775807,constrained,9000000000000000000,3600,ilsts,pursuit,50,1,always_ls,0,0.02
turn,time,nb_colors,penalty,score,solution
0,0,40,0,431,0:1:2:3:4:5:3:2:6:7:8:9:6:10:10:1:7:11:9:5:12:13:8:11:13:14:15:16:17:0:4:18:12:19:20:14:21:22:15:22:17:23:21:24:25:18:26:7:23:27:28:29:1:10:26:30:29:31:32:33:34:35:23:36:16:34:36:6:27:35:37:38:30:25:39
2,0,39,0,427,0:1:2:3:4:5:3:2:6:7:8:9:6:10:10:1:7:11:9:5:12:13:8:11:13:14:15:16:17:0:4:18:12:19:20:14:21:22:15:19:17:23:21:24:25:18:26:7:23:27:28:29:1:10:26:30:29:22:32:33:34:35:23:36:16:34:36:6:27:35:37:38:30:25:39
3,0,38,0,425,0:1:2:3:4:5:3:2:6:7:8:9:6:10:10:1:7:11:9:5:12:13:8:11:13:14:15:16:17:0:4:18:12:19:20:14:21:22:0:19:17:23:21:24:25:18:26:7:23:27:28:29:1:10:26:30:29:22:32:33:34:35:23:36:16:34:36:6:27:35:37:15:30:25:39
4,0,38,0,420,0:1:2:3:4:5:3:2:6:7:8:9:6:10:10:1:7:11:9:5:12:13:8:11:13:14:15:16:17:0:4:18:12:19:20:14:21:22:0:19:17:23:21:24:25:18:22:7:23:27:28:29:1:10:12:30:29:22:32:33:34:35:23:26:16:34:36:6:27:35:37:15:30:25:39
5,0,37,0,417,0:1:2:3:4:5:3:2:6:7:8:9:6:10:10:1:7:11:9:5:12:13:8:11:13:14:15:16:17:0:4:18:12:19:20:14:21:22:0:19:17:23:21:24:25:18:22:7:23:27:36:29:1:10:12:30:29:22:32:33:34:35:23:26:16:34:26:6:27:35:37:15:30:25:39
7,0,36,0,414,0:1:2:3:4:5:12:2:6:7:8:9:6:10:10:1:7:11:9:5:12:13:8:11:13:14:15:16:17:0:4:18:12:19:3:14:21:22:0:19:17:23:21:24:25:18:22:7:23:27:36:29:1:10:35:30:29:22:20:33:34:35:23:26:16:34:26:6:27:37:37:15:30:25:39
8,0,36,0,411,0:1:2:9:18:5:12:2:6:7:8:9:6:10:10:1:7:11:4:5:12:3:13:11:13:14:15:3:17:0:4:18:12:19:16:14:21:22:0:19:17:23:21:24:25:8:22:7:23:27:36:29:1:10:35:30:29:22:20:33:34:35:23:26:16:34:26:6:27:37:37:15:30:25:39
10,0,35,0,410,0:1:2:9:18:5:12:2:6:7:8:9:6:10:10:1:7:13:4:5:12:3:14:11:13:11:36:3:17:0:4:18:12:19:16:14:27:22:0:19:15:23:13:21:25:8:22:7:23:17:36:29:1:10:35:30:29:22:20:33:34:35:23:26:16:34:26:6:33:37:37:15:30:25:39
11,0,35,0,408,0:1:2:9:18:5:12:2:6:7:8:9:6:10:10:1:7:13:4:5:12:3:14:11:13:11:36:3:17:0:4:18:12:19:16:14:27:22:0:19:20:23:13:21:25:8:22:7:23:17:36:29:1:10:35:30:29:22:27:33:34:35:23:26:16:34:26:6:33:37:37:15:30:25:39
14,0,34,0,406,0:1:2:9:18:5:12:2:6:7:8:9:6:10:10:1:7:13:4:5:12:3:14:11:13:11:36:3:17:0:4:18:12:19:16:14:27:22:0:19:20:23:13:21:25:8:22:7:23:17:36:15:1:10:35:30:15:22:27:33:34:35:23:26:16:34:26:6:33:37:37:20:30:25:39
20,0,33,0,402,0:1:2:9:4:5:12:2:6:7:8:9:6:10:10:1:7:13:23:5:12:3:14:11:13:11:36:3:8:0:4:18:12:19:16:14:27:22:0:19:20:23:13:21:25:18:22:7:21:17:36:15:1:10:35:30:15:22:27:33:34:35:23:26:16:34:26:6:33:39:17:20:30:25:39
78,0,33,0,399,0:1:2:11:4:5:12:2:6:7:8:9:6:10:10:1:7:13:23:5:12:3:9:11:13:14:36:3:8:0:4:18:12:19:16:14:27:22:0:19:20:23:13:21:11:18:22:7:21:17:36:15:1:10:35:30:15:22:27:33:34:35:23:26:16:34:26:6:33:39:17:20:30:25:39
119,0,33,0,398,0:1:2:11:18:5:12:2:6:7:8:9:6:10:10:1:7:13:23:5:12:3:14:11:13:4:9:3:8:0:4:18:12:19:16:14:27:22:0:19:20:23:13:21:11:33:22:7:21:17:36:15:1:10:35:30:15:22:27:33:34:35:23:26:16:34:26:6:36:39:17:20:30:25:39
774,2,33,0,397,30:1:2:11:26:5:12:2:6:7:8:34:6:10:10:1:7:13:23:5:12:3:8:11:13:37:34:3:17:30:4:26:12:0:16:37:14:22:30:0:17:23:13:21:11:18:22:7:21:27:36:25:1:10:4:20:25:22:14:18:15:9:23:35:16:15:35:6:36:19:27:9:20:33:19
11773,31,34,0,396,27:37:2:13:15:11:10:2:0:34:7:16:0:8:8:37:34:18:1:11:10:33:7:13:18:25:16:33:12:27:5:15:10:17:29:25:30:19:27:17:12:1:18:4:13:21:19:34:4:3:23:6:37:8:14:5:6:19:30:21:9:14:1:26:29:9:26:0:23:39:3:35:22:36:39
11773,31,34,0,396,27:37:2:13:15:11:10:2:0:34:7:16:0:8:8:37:34:18:1:11:10:33:7:13:18:25:16:33:12:27:5:15:10:17:29:25:30:19:27:17:12:1:18:4:13:21:19:34:4:3:23:6:37:8:14:5:6:19:30:21:9:14:1:26:29:9:26:0:23:39:3:35:22:36:39
#2022-10-11 17:31:30
